path,class_name,fold
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1390.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1391.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1392.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1393.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1394.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1395.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1396.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1397.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1398.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1399.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb14.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb140.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1400.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1401.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1402.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1403.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1404.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1405.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1406.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1407.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1408.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1409.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb141.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1410.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1411.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1412.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1413.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1414.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1415.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1416.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1417.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1418.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1419.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb142.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1420.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1421.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1422.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1423.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1424.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1425.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1426.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1427.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1428.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1429.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb143.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1430.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1431.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1432.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1433.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1434.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1435.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1436.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1437.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1438.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1439.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb144.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1440.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1441.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1442.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1443.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1444.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1445.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1446.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1447.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1448.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1449.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb145.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1450.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1451.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1452.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1453.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1454.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1455.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1456.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1457.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1458.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1459.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb146.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1460.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1461.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1462.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1463.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1464.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1465.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1466.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1467.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1468.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1469.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb147.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1470.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1471.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1472.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1473.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1474.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1475.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1476.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1477.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1478.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1479.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb148.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1480.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1481.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1482.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1483.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1484.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1485.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1486.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1487.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1488.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1489.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb149.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1490.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1491.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1492.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1493.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1494.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1495.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1496.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1497.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1498.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1499.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb15.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb150.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1500.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1501.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1502.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1503.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1504.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1505.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1506.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1507.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1508.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1509.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb151.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1510.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1511.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1512.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1513.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1514.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1515.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1516.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1517.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1518.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1519.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb152.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1520.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1521.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1522.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1523.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1524.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1525.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1526.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1527.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb1528.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb153.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb154.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb155.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb156.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb157.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb158.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb159.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb16.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb160.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb161.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb162.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb163.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb164.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb165.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb166.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb167.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb168.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb169.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb17.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb170.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb171.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb172.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb173.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb174.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb175.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb176.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb177.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb178.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb179.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb18.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb180.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb181.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb182.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb183.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb184.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb185.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb186.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb187.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb188.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb189.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb19.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb190.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb191.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb192.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb193.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb194.jpg,Late_blight227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb195.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb196.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb197.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb198.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb199.jpg,Late_blight227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb2.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb20.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb200.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb201.jpg,Late_blight227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb202.jpg,Late_blight227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb203.jpg,Late_blight227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Late_blight227/Lb204.jpg,Late_blight227,4
